,Source,Target,Text,Label,Score,Sentiment
689,Tartaglia,Varka,"
Varka? Just the thought of one day going head-to-head with him in combat, the fabled Knight of Boreas himself, titan of the Knights of Favonius... It makes me buzz with excitement. It's a beautiful life we live in this world.",POSITIVE,0.9997552037239075,0.9995104074478149
690,Tartaglia,Wanderer,"
After he took the Gnosis, we lost all contact with him. Now comes the task of trying to hunt it down and get it back... I actually don't mind it — it means I get to travel all over. Wonder if I'll run into you somewhere along the way?",NEGATIVE,0.9936540126800537,-0.9873080253601074
691,Tartaglia,Zhongli,"
There's far more to that man than meets the eye. As for the extent of his power... lots to look forward to, I think.

Tell me, how has Mr. Zhongli been lately? Not bad, you say? Seems he's had no problem acclimating to ""mortal"" life. Hmph, he sure had me fooled. Such a fiasco mustn't be so easily forgiven! The only way to reconciliation is fierce combat! What do you mean I'm no match for him? Hahaha...",NEGATIVE,0.6880835294723511,-0.37616705894470215
692,Thoma,Arataki Itto,"
Hmm... Word on the street is that he's quite a character — apparently, he even has youkai heritage. Have you met him? If you two are close, maybe you could introduce me sometime. It's good to make friends from all walks of life... youkai included!",POSITIVE,0.9997394680976868,0.9994789361953735
693,Thoma,Beidou,"
The captain of  The Crux  — a formidable woman indeed. She once promised to take me out onto the open ocean to get a look at the thunderstorm that seals off Inazuma from the outside world. It's a shame that to this day, I've never had the chance to take her up on the offer...",POSITIVE,0.9907186627388,0.9814373254776001
694,Thoma,Eula,"
You've had a run-in with Eula Lawrence before, huh? All I know is that their  whole family  are about the worst-tempered people you could ever meet. You're better off steering clear of them if you can help it. Ah, now I'm in a Mondstadt mood again... The memories.",NEGATIVE,0.9882104396820068,-0.9764208793640137
695,Thoma,Jean,"
Oh, so Jean from the Gunnhildr Clan is the Master of the  Knights of Favonius  now? She definitely deserves it, she's known all over for her impeccable conduct... Oh, just the ""Acting"" Grand Master? Haha, well, someone of her standing won't care about titles.",POSITIVE,0.6698076725006104,0.3396153450012207
696,Thoma,Kamisato Ayaka,"
Milady is in all respects a well-rounded person: erudite, compassionate, well-mannered, and elegant... The one thing she could do better is to speak her mind more. In fact, watch out for this the next time you're talking to her — sometimes, she looks like she's about to say something, but then she holds back. If that happens, keep asking her opinion, see if you can encourage her to open up a little.",POSITIVE,0.9993464350700378,0.9986928701400757
697,Thoma,Kamisato Ayato,"The game of politics is fraught with peril. Saying too little is not good, but saying too much is also bad. But don't get me wrong, my Lord does not take any joy in these 'battles.' For him, it's just... a matter of duty

As head of the Kamisato Clan, he's in a tough position. With all the political upheaval, he has to contend with public disquiet on one hand and a bunch of self-serving, degenerate public officials on the other. It's best not to dwell on it. All I can do is make sure to look out for him when he's at home.",NEGATIVE,0.9620510339736938,-0.9241020679473877
698,Thoma,Kujou Sara,"
The Tenryou Commission General... Mm... Make sure to be extra careful if you have any dealings with her. She has a lot of power in her hands, and she's not very open to persuasion. Smiling and batting your eyelids certainly won't get you anywhere with her.",NEGATIVE,0.9934187531471252,-0.9868375062942505
699,Thoma,Raiden Shogun,"
In my homeland of Mondstadt, almost everyone has great reverence for the Anemo Archon,  Barbatos  . But people in Inazuma feel a little differently toward the Shogun. How can I put this... They feel love, respect, gratitude... but also fear.

Honestly, I don't harbor any resentment toward the Shogun. Yes, she almost took my Vision away, but ultimately that's just because of her unique perspective. Everyone has their own perspective, there's nothing strange about that.  The only thing I don't understand is her goal in doing so. What does she imagine eternity really looks like for Inazuma? And why is sacrificing her people's aspirations so necessary to achieve it? I can neither understand nor agree with her approach.",POSITIVE,0.9018784761428833,0.8037569522857666
700,Thoma,Sayu,"
Ah Sayu, stubborn Sayu. I've asked her countless times to teach me ninjutsu, but she always refuses. She even goes out of her way to avoid me now... I'm just a student looking for a teacher, am I really that out of line?",NEGATIVE,0.9971177577972412,-0.9942355155944824
701,Thoma,Shikanoin Heizou,"
Ho, that guy is a detective for the  Tenryou Commission  . He seems to have his own way of doing things — not the easiest person to get along with. Also... Any situation that involves a detective is probably not one that's going to end well. I think I'll keep on giving him a wide berth.",NEGATIVE,0.997227132320404,-0.9944542646408081
702,Thoma,Thoma,"
It was never Ayaka or Ayato's intention to make me the housekeeper, I volunteered. I like this kind of work. Putting everything in order gives me a great sense of achievement, and based on everyone's reactions... Yeah, I think I do a pretty good job.

For me, housework is about keeping a space clean and tidy, so that everyone who lives there has a smile on their face. And now... it looks like I'm responsible for another smile. I'll do my best to deliver!

Anything I can lend a hand with? If something needs doing around the house or you're having some interpersonal strife, just say the word. Hmm? A conversation... I see, I see. That's a little different from what I'm used to, but I'm all for it.

I'm not from Inazuma originally — I think I've told you that before, right? I took a boat all the way here from Mondstadt, found I liked the place, and was also lucky enough to meet the wonderful Kamisato siblings, so I just ended up staying.

I get homesick once in a while, too, so I completely relate to all the international merchants on Ritou. I try to look out for them as much as I can. The difference between us is that they see themselves as just passing by, and have no intention of trying to integrate here. And because that's how they think, it becomes their reality. The majority of Inazumans will never see them as anything more than outsiders.

For some of the more conservatively minded people in Inazuma, the idea of an outlander working as a retainer for one of the Commissions is unthinkable. So there was a time when I was not that welcome here. I'm pretty sure I'd have been deported a long time ago without a couple of Kamisatos fighting my corner. I couldn't let the clan down after they'd been so kind to me, so I put in a lot of honest work, and eventually, everyone was finally able to accept me.

I'm not sure if I should get into this, but... Ah, hopefully you won't mind. I went through a period where I really just wanted to go home — Mondstadt is my homeland, after all. But I was torn... It wouldn't be easy to leave Inazuma behind, either. I mean, just look how good the people here have been to me. The Kamisato Clan always has a room for me, and there are people I've met here that are like family. So, I went back and forth over it, and ultimately decided I'd stay in Inazuma. When I'm missing Mondstadt... I can just chat with you. You don't mind my rambling, do you?",POSITIVE,0.9842740893363953,0.9685481786727905
703,Thoma,Traveler,"It's good to meet you at last, Traveler. I've been hearing about you for a long time now. I'm your new buddy, Thoma — as long as that's okay with you, of course!

Hey, how come you're eating here all alone? ...Uh, is it okay if I join you? Or did you just want some space?

If you hadn't put yourself out there during the Vision Hunt Ceremony and taken on the Raiden Shogun all by yourself, I would've lost my Vision, and with it all my aspirations. I've been thinking about this a lot, and it seems there's only one way I could ever properly repay you...  I, Thoma, give to you my weapon and my loyalty, and I promise to fight for you, no matter what.",NEGATIVE,0.8391412496566772,-0.6782824993133545
704,Thoma,Yae Miko,"
Lady Miko? Wh—What about her? *sigh* Every time Miss Kamisato sends me out to deliver messages, my least-favorite destination is the  Grand Narukami Shrine  ... Oh! N—Not because Lady Miko scares the bejeebers out of me, it's, uh... respect. Yes! She strikes respect deep into my heart, ahahahaha...",POSITIVE,0.9951121211051941,0.9902242422103882
705,Thoma,Yoimiya,"
Of  Naganohara Fireworks  fame? She's so easy to get along with. Super straightforward, just says whatever she thinks. Oh, and Naganohara fireworks are just incredible, you should take every chance you get to see them in action. Ah, on that note — here, have a coupon!",POSITIVE,0.9997428059577942,0.9994856119155884
706,Tighnari,Alhaitham,"
Be careful of Alhaitham. I'm not saying he's a bad guy, but he purely operates by rationality, so people often find his actions unacceptable. If you don't believe me, just ask his  roommate  — thanks to Alhaitham, he has more pent-up frustration than an angry Anemo Slime.",NEGATIVE,0.8484411239624023,-0.6968822479248047
707,Tighnari,Collei,"
When that child was first brought here, she was effectively illiterate. It wasn't a huge issue, though. She's a hard worker and a diligent student, so she's made good progress. Still, her goal is to learn advanced medical techniques, so she still has a long way to go. She sometimes puts too much pressure on herself... Help her out when you can, would you? Consider it a favor for me as her mentor. Thanks a lot.",POSITIVE,0.957345187664032,0.914690375328064
708,Tighnari,Cyno,"Many researchers at the Akademiya fear that the General Mahamatra will interfere with their research. However, it seems that they are worrying about nothing. Most of them do not produce results worthy of his visit.

You want to see Cyno...? Well, firstly, a word of caution: if he ever comes chasing you down for work-related reasons, prepare for the nightmare of a lifetime. Other than that, General Mahamatra is a high-ranking position, so it usually isn't easy to find him. But he does occasionally go to Gandharva Ville to see Collei. As much as he might want to stay unnoticed, he can't fool my ears.

After my adviser's rescue, I wrote him a letter to send my regards. To my surprise, he wrote back saying that someone had already given him my regards in person. He ended the letter with a question ""The General Mahamatra said he hopes that the sages will enjoy 'a more tasteful reputation' thanks to the efforts of our Darshan. Whatever do you suppose he meant by 'a more tasteful reputation'?"" ...It's a good question. I'd like to know, too.",NEGATIVE,0.9836974740028381,-0.9673949480056763
709,Tighnari,Dehya,"
Everything happened so fast, and I didn't get the chance to properly thank her. To have a capable and reliable person like her on your side is extremely fortunate. I'm sure she must have many groups trying to persuade her to join their ranks. But she definitely doesn't strike me as the kind of person who would be interested in joining the Akademiya or the Forest Rangers, so I'll spare myself the inevitable rejection.",POSITIVE,0.9657057523727417,0.9314115047454834
710,Tighnari,Dori,"No matter how rare the experimental materials are, you can buy them from Dori. I don't know where she gets her goods from... Also, make sure you pay attention to the price when you buy from her. My heart aches every time I pay the bill.

The renowned Lord Sangemah Bay is none other than Dori. I became acquainted with her through a previous research project. It had required very rare materials, and the only way I could get them was through her and her mysterious supply network. Uh... never you mind what I was buying and what I was researching, thank you very much!",NEGATIVE,0.9176642894744873,-0.8353285789489746
711,Tighnari,Faruzan,"
Madam Faruzan possesses an extensive wealth of knowledge. I often invite her to inspect the mechanisms in the rainforest. The next time she's in Gandharva Ville... *sigh* I hope she doesn't sneak Collei more food. Nutrition is like medicine: moderation is key.",POSITIVE,0.9970170259475708,0.9940340518951416
712,Tighnari,Kaveh,"
Kaveh is a famous architect in  Sumeru  . The  Palace of Alcazarzaray  is his magnum opus. During the initial planning, he even asked me to recommend suitable ornamental flora. I don't know why or how, but he ended up heavily in debt after the palace was completed. Alhaitham is helping out by letting him stay at his place, but... I don't know whether that's a blessing or a curse...",NEGATIVE,0.9908007979393005,-0.9816015958786011
713,Tighnari,Layla,"
I've heard of her, the famous ""Sleepwalking Eccentric."" The rumors about her sleepwalking are really quite absurd: feats of superhuman strength, sprinting through  Aaru Village  at night, scaling the  Wall of Samiel  with her bare hands... Some even say that she can write a 100,000-word thesis while asleep! What a load of nonsense.",NEGATIVE,0.997614860534668,-0.9952297210693359
714,Tighnari,Lisa,"
Cyno has mentioned her before — an extraordinary genius with a veritable wealth of knowledge and talent. A pity that she returned to Mondstadt so long ago. Perhaps, in the course of her study, she witnessed the horrifying side of knowledge...",POSITIVE,0.9758725166320801,0.9517450332641602
715,Tighnari,Nahida,"
As a student, I once heard this saying: ""Plants and the Land of Dendro share the same history."" It could just be one of those things that people say, but I've always felt that there's a deeper meaning to those words... If I meet Lesser Lord Kusanali one day, I wonder if she would explain them to me?",POSITIVE,0.9805295467376709,0.9610590934753418
716,Tighnari,Tighnari,"
I studied botany in the  Amurta Darshan  . My  academic adviser  wanted me to join the faculty after graduation, but to be quite honest, I prefer a somewhat freer research environment. From my observations, the way that the  Akademiya  handles certain matters leaves much to be desired. Fortunately, my adviser didn't push the issue — heh, not like that would've worked.

Many people think that my kind are loners, and I don't blame them for thinking that. The few of us around are mostly scholars, and we're always chasing our research — so you'd be lucky to spy a single tuft of tail fur in a whole year. Like my father, for example. He's an entomologist, and lately, he's been studying the evolution of beetles in the desert... I have no intention of joining him. I'm ashamed to admit that I don't tolerate the sun very well. Prolonged exposure turns my brain and body into mush.

Are you acclimating to the rainforest? I suggest that you keep your eyes and ears open. Take care of yourself, and if anything happens, just flag down a  Forest Ranger  .

*sigh* Sometimes I really do envy those simpletons who go around touching and eating anything and everything. In their minds, it must feel like miracles happen every day.

To better serve the Avidya Forest, I occasionally offer training courses to the Forest Rangers. If you want to split hairs, then yes, these courses would be considered as ""dissemination of information"" by the Akademiya. But what are they gonna do — lock me up? I dare them. We'll see how many patients suffering from weird and wonderful ailments start flooding into the Bimarstan every day!

I'll let you in on a secret: I actually really like the atmosphere in the  Grand Bazaar  . Business is booming, everyone's so lively, and the theater is full of song and dance. Unfortunately, my ears don't tolerate loud sounds very well... Huh? You'll cover my ears for me? ...It'd be way too hard to walk like that! Thanks for the thought, though.

I had many beautiful and fantastical dreams as a child, but they vanished from my memory one day after I grew up. Do you still have dreams? Tell me about them.",POSITIVE,0.9512004256248474,0.9024008512496948
717,Tighnari,Traveler,"Hi there. I'm Tighnari, Forest Watcher of the  Avidya Forest  . My duty is to preserve both the rainforest's ecosystem and the safety of its visitors. If this is your first time here, I suggest you first peruse the Avidya Forest Survival Guide, paying particular attention to the chapter ""Distinguishing Between Edible and Poisonous Mushrooms.""

I believe that the best way to achieve mutual understanding with someone is to spend time with them. Other methods are less realistic. That's why there is no need to rush introductions. Time will settle everything.

""Are we officially friends?"" What, so this sort of thing needs official documentation now? Okay then... Well, hand over your ""friendship certificate."" I assume it'll need my signature.",NEGATIVE,0.9890224933624268,-0.9780449867248535
718,Tonia,Tartaglia,"He cooks, he cleans... He's the bestest big brother ever!",POSITIVE,0.9998428821563721,0.9996857643127441
719,Uncle Tian,Ganyu,"It is said that the qilin carry an auspicious grace, yet who knows of the loneliness of a benevolent being among the sea of people?",POSITIVE,0.9904913306236267,0.9809826612472534
720,Varka,Mika,"I recruited Mika into the expedition team to hone his combat skills. As for why he reports directly to me... Well, since Jean isn't with us, I needed someone trustworthy to deal with all the odd errands, hahaha.",NEGATIVE,0.6902896165847778,-0.38057923316955566
721,Venti,Albedo,"
How do you explain white chalk in black soil, or the earth's dense crust amidst the emptiness of space? Same reason the purest soil gave birth to human life... It's an ancient power with unmistakable properties. Trying to harness it is dangerous indeed, I can't imagine what would happen if someone lost control of it in the city... Ah, never mind! What goes on within Mondstadt's walls is up to Mondstadt's people to deal with!",POSITIVE,0.9817855954170227,0.9635711908340454
722,Venti,Barbara,"
The darling Deaconess with the sweet singing voice — do you know her? You do? Idol, huh? Meet and greets? Concerts? Wow... That's the power of music for you...",POSITIVE,0.9998575448989868,0.9997150897979736
723,Venti,Diluc,"
I'm not surprised you want to befriend Master Diluc, just think of all vintage wine he must have stored away... Mwuhahaha... Huh? He doesn't let you sample it? Not even the slightest drop? Huh... Well, I guess you can still appreciate the aroma. That's still better than no wine at all, right? No?",POSITIVE,0.9955843091011047,0.9911686182022095
724,Venti,Diona,"
There's a special drink known far and wide at Cat's Tail. But it ah... ahh... ACHOO! *sniffs* How about you go and fetch one for me? I'll be truly thankful, I promise.",POSITIVE,0.9982700347900391,0.9965400695800781
725,Venti,Eula,"
Eula has good taste when it comes to beverages of the alcoholic variety. Come summer or winter, she always likes them ice-cold. That's rare among Mondstadters these days! She and I would make great drinking buddies. Huh? My songs about the Lawrence Clan... She's heard them already? Eh, no harm done. Maybe she and I can do a duet sometime!",POSITIVE,0.9990123510360718,0.9980247020721436
726,Venti,Furina,"
A bard must be versed in both music and song, but a stage performer requires far more skills than just these... Hey, don't you think we should invite her over to put on a show at the next  Windblume Festival  ? ...Huh? You want me to talk about how she saved Fontaine? Well, I mean, she's such a talented artiste, it's no wonder. I wouldn't be surprised even if she'd saved the entire world.",POSITIVE,0.6901557445526123,0.3803114891052246
727,Venti,Jean,"
Acting Grand Master Jean... Well, what do you think of her? Yes, I couldn't agree more: conscientious, courageous... kind and considerate too. Reminds me of another good friend...",POSITIVE,0.9991045594215393,0.9982091188430786
728,Venti,Mona,"
Oh, that astrologer? How should I put it? Fortune telling and my singing are the same. Both lead to you being so poor you can't even cough up the money for a drink! ...You think that astrology is a cultural tradition, so at least still has some value? Hmph, so rude. In that case, so too is singing, so it still has its value too!",NEGATIVE,0.9956566095352173,-0.9913132190704346
729,Venti,Nahida,"
The first thing you think of when you hear ""Dendro Archon"" is her power over dreams. Her dreams are akin to my ballads: full of emotion and imagination. It goes without saying that we get along really well.",POSITIVE,0.9982820749282837,0.9965641498565674
730,Venti,Raiden Shogun,"
So, I hear you defeated the mighty Raiden Shogun? Ah, I recall the days when she was a kagemusha, seeking to perfect her martial prowess. Hehe, she now no doubt employs a wide range of reasoning to get you to train with her. Oh but yes, come close and I shall let you in on her weakness — desserts!",POSITIVE,0.9968596696853638,0.9937193393707275
731,Venti,Razor,"
Ah yes, the white-haired fellow from Wolvendom? Raised by wolves? Really? ... No wonder his scent is so familiar...",POSITIVE,0.7585287094116211,0.5170574188232422
732,Venti,Traveler,"*Yawn* That was a refreshing sleep. Ah, Traveler, we meet again! What? You don't remember me? Ahaha, well, allow me to join you on your quest once again. I must see to it that the bards of the world tell the Traveler's tales!

I have decided to write a song about you! What are you giving me that look for? Can't afford it? Don't be preposterous, the price for you, my friend, is precisely zero  Mora  ! Although... one thing you could do is tell me a few more of your stories!

Haha, once the  (‍  hero  hero  /  heroine  heroine  ‍)  in the song has actually rescued the  (‍  princess  princess  /  prince  prince  ‍)  , I will ensure this song spreads to every corner of the continent!

An evening breeze really sets the mood for becoming my disciple, don't you think? We can do it right now, you just need to make me a small offering...

What's that? You think I should try harder to be a good Anemo Archon? Well you could be a better devotee too... you could be more pious, more passionate, or... um...",POSITIVE,0.9907582998275757,0.9815165996551514
733,Venti,Venti,"
Practice? Me? There's no need - I already know every song in  Teyvat  !

Perfect timing, Traveler! I was about to ask you — what is your greatest wish?

There's never a dull moment traveling with you! The only minor inconvenience is that pesky  little pixie thing  that follows you everywhere... she never stops eating, I can't begin to imagine how much you spend on food!

The Pyro Archon is a wayward, warmongering wretch, and the Geo Archon is a brutish blundering buffoon! How do I know? Because, this is written in the epic poems of days gone by!

Celestia  ... I'm not sure even I could fly that far. In any case, the water there tastes foul and the fruit is bland. You know what that means? No cider! Haha, in that case, I wouldn't go there even if I was invited.

My greatest wish? It has always been to roam free and experience the whole world. Now I would add that wherever I go, it simply must be with you! Each day with you is an adventure, and where adventurers go, storytellers must follow!",NEGATIVE,0.9773418307304382,-0.9546836614608765
734,Venti,Zhongli,"
Have you seen that gentleman around? Huh? He's just a normal man by the name of  Zhongli  now? That must be quite the change for that old block-head. Come with me to see him, will you? I have a vintage I dug up from Windrise that I can take as a condolence gift. Oh, ahh... did he still seem strong when you saw him? How strong? Am I likely to get blown away?",NEGATIVE,0.9906778335571289,-0.9813556671142578
735,Wanderer,Arlecchino,"
A wolf in sheep's clothing. To exert a higher level of control over people, she puts on a graceful and cordial front. Most of those who have seen her true, crazy self... have gone poof.",POSITIVE,0.9951081871986389,0.9902163743972778
736,Wanderer,Columbina,"
Let me ask: what should you do if you were to encounter a ""damsel"" who is oblivious and innocent at any given time, and unconcerned and unfeeling in any given situation? If it were me, I could at least challenge her to a fight. But if it were you... with your conscience, I would stay away from her.",NEGATIVE,0.995836615562439,-0.9916732311248779
737,Wanderer,Il Capitano,"
""The ever-righteous Captain,"" ""the brave and fearless Captain,"" ""the nigh-invincible Captain""... Even my mechanical ears demand maintenance after listening to so many compliments from the members of the  Fatui  . Don't you think that possessing absolute righteousness is actually a latent danger? And that's without taking his great personal strength into account.",NEGATIVE,0.9245876669883728,-0.8491753339767456
738,Wanderer,Il Dottore,"
It's a pity that Lesser Lord Kusanali already forced him to erase so many of his segments. The joy I would have derived from slicing them apart one by one...",NEGATIVE,0.9531975984573364,-0.9063951969146729
739,Wanderer,Kaedehara Kazuha,"
You speak of the descendant of the  Kaedehara clan  ? Then isn't he... Wait, he also possesses an Anemo Vision? ...And even managed to take on the Raiden Shogun's  Musou no Hitotachi  ? Hehe... Ahahahaha!",NEGATIVE,0.9907625317573547,-0.9815250635147095
740,Wanderer,La Signora,"
Nothing remained in her ashes. I have no interest in those who have lost their future.",NEGATIVE,0.9996600151062012,-0.9993200302124023
741,Wanderer,Nahida,"
While I still had value as a pawn, she might have had other reasons to keep me alive. It's certainly possible that it was because she's wise or benevolent, or happened to see a hint of loneliness within me... You think I'm trying to think the worst of her? Hah, did you really expect anything else? In case you've forgotten, I'm no saint.",NEGATIVE,0.9988054037094116,-0.9976108074188232
742,Wanderer,Pantalone,"
Oh, the ninth-ranked guy. He's obsessed with the idea of ""fair exchange,"" to the point of wanting to overthrow the natural imbalance between gods and humans. But, I guess it's just how ordinary mortals are like — it's easy for them to come up with pointless delusions. Honestly, it's nothing worth writing home about, just like how there's also nothing impressive about his abilities or choice of partner. Hmph. Anyone who chooses to work closely with The Doctor is sure to meet a nasty end.",NEGATIVE,0.9996587038040161,-0.9993174076080322
743,Wanderer,Pierro,"
The Jester is a survivor of  Khaenri'ah  . Besides that singular fact, I know very little about him, and never had any kind of close association with him. He seems to want something from me, though. In the past, he assigned to me many important tasks, including a number of trips to the  Abyss  .",NEGATIVE,0.9758422374725342,-0.9516844749450684
744,Wanderer,Pulcinella,"
Only someone as dense as Childe would think The Rooster is looking after him and his family out of the goodness of his heart. Although the mayor has indeed done a number of things for their benefit, anyone with a brain would be able to tell that the underlying meaning is ""your entire family is in my hands.""",NEGATIVE,0.9375669956207275,-0.8751339912414551
745,Wanderer,Raiden Shogun,"
She completely neglected her own creation, and to add insult to injury, she said it was because she ""couldn't bring herself to intervene"" in my fate...",NEGATIVE,0.9983924031257629,-0.9967848062515259
746,Wanderer,Sandrone,"
She has a terrible personality and cares for nothing outside of her own research. But even with that amount of dedication, she still produced a copious amount of garbage, and could only secure a ranking that's still one whole place beneath my own. How pitiful.",NEGATIVE,0.9983916878700256,-0.9967833757400513
747,Wanderer,Tartaglia,"
He's simple of mind and not that strong of body. Naming him to the lowest-ranked seat lowered the  Harbingers  ' collective prestige. Thankfully, I'm no longer part of that group.",NEGATIVE,0.99958735704422,-0.9991747140884399
748,Wanderer,Traveler,"You want me to introduce myself? I've gone by many names and titles during my journey. Although each one is more eminent than any ordinary mortal could imagine, they're all just water under the bridge to me now.  Call me whatever you like. Go ahead, let me see what you can come up with. Don't disappoint me.

So, you're still stewing over our run-ins from before? Huh. Well, what are you going to do about it? Take your time. I'm in no hurry.

I'll never be one of the good guys. I'm just here to pay my dues after what you've done for me.  But what about you? Shouldn't you come up with some excuse for our meetings? If one of your friends mistakes you for collaborating with the enemy, you're on your own.",NEGATIVE,0.9786661863327026,-0.9573323726654053
749,Wanderer,Tsaritsa,"
Everyone praises her for her kindness and benevolence, but they forget that love is also a form of sin. What if she's just trying to compensate for something?",NEGATIVE,0.9876219630241394,-0.9752439260482788
750,Wanderer,Wanderer,"
A puppet consumed by a raging fire will leave behind ashes. As for what will emerge from them...

I'll leave that kind of thing to fate. Obsessing over something that's destined to be ever out of one's reach is just a waste of time. I have more important things to attend to at the moment.

You want to learn more about me? How ridiculous. Don't you know that's only asking for trouble?

Oh, I'm well aware that many, many people will want to seek me out and settle the grudges they've built against me in my past life. Fine by me — come one, come all, I say. As a matter of fact, I'm somewhat looking forward to it.

I once thought that deification would allow me to get rid of all of my pointless emotions, but I've since abandoned that view. Anger, whether it be from others or myself, is too convenient and useful as a tool.  How can some people just never become angry? I find that impossible to even imagine. Do they just not have a single mean bone in their bodies?

When I entered  Irminsul  , there was only one thought in my mind: I wish I'd never been born at all.  Irminsul responded to my wish, but didn't bring me the outcome I desired. The fate of this world hasn't changed a single bit when it comes to playing cruel tricks on its prisoners.

You and I have crossed paths in the past, but our journeys will eventually diverge. Who knows what will happen next? Let's just wait and see.",NEGATIVE,0.9963388442993164,-0.9926776885986328
751,Wanderer,Yae Miko,"
A smooth-talking  youkai  . Though she pretends to care about humans to gain the favor of her god, all she seeks are entertaining ways to pass her time.",POSITIVE,0.9799081683158875,0.9598163366317749
752,Wrench Wang,Xinyan,She's on fire!,POSITIVE,0.9985839128494263,0.9971678256988525
753,Wriothesley,Chevreuse,"
Most inmates seem to gain a new level of respect for the rules after receiving attention from the Special Security and Surveillance Patrol. As the captain, Chevreuse is an instrumental part of that team.",POSITIVE,0.9977854490280151,0.9955708980560303
754,Wriothesley,Clorinde,"
Clorinde is the best Champion Duelist you can find. Her combat prowess is already the stuff of legend. I've never fought her myself, but that's because there's never been a need for it.",POSITIVE,0.9997530579566956,0.9995061159133911
755,Wriothesley,Emilie,"
The Fortress of Meropide doesn't need her services. Yet some things are best preserved the way they are, warts and all, so people don't make the same mistakes twice... I say warts, but yeah. I mean the smell.",POSITIVE,0.9943262934684753,0.9886525869369507
756,Wriothesley,Furina,"
Miss Furina displayed a severe lack of interest in my trial and excused herself early, probably because I pleaded guilty to all charges as soon as they were announced. Disappointing the  Hydro Archon  is a big deal, so... suppose I've got no choice but to keep gifting her copious amounts of the highest quality tea.",NEGATIVE,0.9975520968437195,-0.995104193687439
757,Wriothesley,Lyney,"
I'll admit that when I removed the  House of the Hearth  's spies in the underworld, that was kind of an intentional provocation to the  Fatui  . But their only response was to send down a bunch of children... Was it because they truly saw those kids as disposable? Or because they knew I wouldn't have it in me to let them come to serious harm? *sigh*",NEGATIVE,0.9979221224784851,-0.9958442449569702
758,Wriothesley,Navia,"
The Fortress of Meropide works with  Spina di Rosula  on some matters regarding supplies and logistics, but we don't have any other dealings. This isn't because I don't trust Navia or her abilities, in fact, I hold her in quite high regard. The only reason we continue to stay out of each other's way is because I wanna honor the agreement I made with the late Mr.  Callas  .",NEGATIVE,0.9959641695022583,-0.9919283390045166
759,Wriothesley,Neuvillette,"
I was once summoned by Neuvillette to discuss some matters with him in his office. When I approached the  Palais Mermonia  , I saw him standing by the road, completely drenched in the rain. I held out an umbrella for him, and while he thanked me politely, his expression was a little... distressed, I guess. I can only assume that I had disturbed him in the middle of something.",NEGATIVE,0.9943385720252991,-0.9886771440505981
760,Wriothesley,Sigewinne,"
Sigewinne the head nurse possesses all the virtues associated with the medical profession and genuinely cares for the well-being of everyone around her.  She seems to have picked up some bad habits from me, though, like frequently betting with her Melusine friends over who'd be able to put more stickers on my belongings. Hm? No, I'm not actually bothered by it.",POSITIVE,0.9848828911781311,0.9697657823562622
761,Wriothesley,Traveler,"Hello, please try to quickly summarize your intents and goals for this meeting. Oh? You're not here for business? Well, that just makes me even more nervous.  Alright, then perhaps we should sit down and discuss things in a little more detail... Oh, and you can call me ""Your Grace."" That's what they all call me down in the  Fortress  , and... well, I kinda got used to it.

I form my first impressions of many people based on the contents of their inmate registration papers. Seems like you're no exception to the rule.

They say it's best to begin a friendship when there's no conflict of interest. Seems like the appropriate time has come.",POSITIVE,0.8146633505821228,0.6293267011642456
762,Wriothesley,Wriothesley,"
People have this tendency to see me as an all-knowing figure with mystical powers. In reality, I'm just one man with two eyes and two ears. How can I possibly know everything that's happening in the Fortress of Meropide?

I finished serving my sentence long ago, so there's nothing stopping me from taking an occasional breather in the overworld as a free citizen.  Ah, there's no need to worry... The Fortress of Meropide doesn't currently have any problem so big as to require my round-the-clock presence to operate effectively.

As a general rule, the less a person sees of me, the happier their life is.

Hmm? Oh the scar on my body? It's from a gash I got while battling a gigantic undersea monster that tried to take over the Fortress of Meropide. ...Hah, just kidding.

Did you know, many similar models of handcuffs can all be unlocked using the same master key? Except mine, of course. They're different.

Honestly, my personal abilities are pretty limited. I got no talent in medicine, inventions, or ship-making. But what I do know how to do is find those people with those talents, and get 'em to come work for me.

I've managed to get myself to a pretty comfortable place in life, but there's still some things I want that are outside my reach, like a peaceful and happy childhood, or the ability to trust other people. Maybe some people would see those feelings as shameful or contradictory, but I don't see a problem with sharing them. After all, why should anybody be afraid to admit what they want?",NEGATIVE,0.9678510427474976,-0.9357020854949951
763,Xbalanque,Neuvillette,"Someday, when they return, their true ordeal shall begin.",POSITIVE,0.977826714515686,0.9556534290313721
764,Xiangling,Baizhu,"
I can smell  Mist Grasss  ! It must be Dr. Baizhu! What is he doing here? *Shocked* Are you OK? Do you feel faint? Is your stomach sore? Or is it a sore throat? I've got it, you're fatigued from all that adventuring! No?... You're fine? Phew! Otherwise, he would've made you drink some traditional herbal medicine — it's so bitter!",NEGATIVE,0.9984007477760315,-0.996801495552063
765,Xiangling,Beidou,"
Oh, Beidou is the greatest! Every time I go out sailing with her, she always manages to fish up lots of fresh ingredients! Octopus tentacles go great in soup, and seaweed fries up great with some chilies. Not just Beidou, but everyone on board The Crux loves my cooking.",POSITIVE,0.9997574687004089,0.9995149374008179
